date,userName,isEdited,title,review,rating,developerResponse
2019-09-26 01:51:39,twitaker,False,Great App,"Easy to use and efficient! You might find very few people in your area, but hey, that’s what the internet is for!",5,
2021-03-18 17:19:26,That's_matt,False,Dead app,Just seems like everyone that you see on the app isn’t real or there. Having it for a week and it still is just nothing. There are tons of pretty women but it just seems like they uninstalled the app or were falsely made.,2,
2020-08-27 22:02:24,Kenobi76,False,Pretty good for a dating app.,Needs more features like seeing who likes you fro example. Makes matches easier.,4,
2020-08-25 14:49:35,ant0ni0000,False,Easy access,It's a very good app.. Im bein honest. It actually helps when I don't have  a lot to snapchat friends. Thanks to this app,5,
2020-08-24 14:27:44,whysoserious1993,False,Good and fun 😊👍👍,"It's a pretty good app, it is easy to  make new friends on snap and insta. Needs some small improvement but def recommend!",5,
2021-01-04 22:34:01,themeh115,False,Broken.,"I liked the idea of the app - “dating app for gamers? great!” - but the app softlocked at the end of profile creation. I thought that closing the app would fix it, but it just wouldn’t let me back in after trying to log back in.

Even reinstallation keeps me locked out. Worse than before, even.",1,
2020-09-01 12:50:13,Hockeyesco6:10,False,Goooooood app,I love this app I have met so many amazing  people and unique people I am so glad I downloaded this app I highly recommend.,5,
2020-09-01 12:22:09,FlashyGhoul:),False,Absolute genius,"love this app. a little awkward at times but  for the most part, awesome! also LOVE their take on livestreaming!!! try and find me!",5,
2020-04-28 13:33:38,ayeswiss,False,Best user experience,"This app has the best look and feel of any dating app. The cards are a pretty good way of expressing yourself and what you like. The sign up process was fun too, loved the feel of a command prompt screen :)",3,"{'id': 15199953, 'body': ""Hello!\n\nThanks so much for taking the time to leave us a review! Thank you for your positive notes. We would love to hear what we can do to make Kippo a 5 star experience for you. Unfortunately, a 3 star rating to apple is considered a poor rating and hurts Kippo's visibility in the app store which hurts new people discovering and joining our community. We would love to hear you critical feedback at sup@kippoapp.com.\n\nBest,\nKippo Team"", 'modified': '2020-05-08T21:47:27Z'}"
2020-04-04 03:29:59,Qavira,False,Useless.,Really don’t like that there is a limit to how many people swiped a day. It makes the app useless after that and the limit is maybe 20? Not sure but I was swiping for like 5-10 minutes and I was done with my swipes for the day. May delete account because of this 🤷🏻‍♀️,1,"{'id': 14872935, 'body': 'Hello!\n\nThank you so much for taking the time to leave us a review. We show everyone 30 profiles a day because we want people to take their time on each profile instead of speed swiping through. We made a point to give more profiles per day than most other dating apps do but clearly, the people want more and we hear you! This is something we will be discussing changing in the future. Please send us an email (sup@kippoapp.com) and we will hook you up with a free month of Kippo Infinity! Please let us know if there is anything else we can do to make Kippo a 5 star experience for you!\n\nBest,\nKippo Team', 'modified': '2020-04-23T21:12:53Z'}"
2019-12-18 10:37:38,Odie odom,False,Matching?,"I haven’t matched with anyone. I put men and women because I was just looking for friends. But no matches yet? I’m not sure if People are only matching people they wanna smash, or is it ACTUALLY for playing video games. It’s also a bit weird not knowing if the guy u swiped right on is gay or straight.",2,
2021-02-06 01:01:33,KDKcastle,False,Has Potential,This seems like a cool concept but is ultimately pointless because you have a limited amount of profiles to look through each day. I’m not gonna pay for what’s free on every other app...,2,
2020-11-16 22:14:52,CalB93,False,Can’t recover account,App was pretty good. However since I got a new Iphone whenever I enter my phone number i don’t get a text to login. Guess I just can’t use the app anymore.,3,
2021-02-26 00:11:30,Reinbitez,False,Glitchy?,"I was really excited to try it but this app is really
Glitchy. I would be scrolling through people and see matches that would say ""they sent you a message"" but when I go into my messages there is nothing, and there is no match""",1,
2020-08-25 12:30:34,charlieboi0221,False,Makes sense to singles seeking to mingle,Great app! Met a lot of great people  here. Easy to use and actually has real people on the site!,5,
2019-08-16 22:24:10,stephencottontail,False,Pretty cool,"Kudos for coming up with a unique visual design that manages to work pretty well

The cards are a cool idea that could be extended even further (links to Steam profile, LoL, etc., maybe?)",4,"{'id': 10673420, 'body': 'Hello!\nThanks so much for being an early user. Those are great ideas! We have plans to build so many more awesome features that will help our members meet new people. Stay tuned!\n\nThanks,\nKippo Team', 'modified': '2019-09-13T21:58:48Z'}"
2020-08-19 08:39:06,AsashinDaka,False,Has potential,It would be better if you could message people,3,
2020-06-17 21:35:09,Ashley25121,False,Best app!,"I’ve made so many friends on here, but I feel like this app should also allow teens or have a separate app for teen gamers!",4,
2021-03-17 06:21:57,boogersugardaddy,False,No people,"Y’all have some bugs or all the profiles you got on here are duds. No matches in forever, don’t get me wrong not the most attractive person ever but I’ve literally swiped right on everything for couple weeks bc the app seems dead and not a single match....",1,
2020-01-07 10:26:47,Cupdanoodle,False,Waste,It’s a good app but I just bought the exclusive and I just got an infinite by my name that was it???? I thought infinite let’s you swipe how much you want 😢 waste,4,
2021-04-09 17:03:19,stoppromotingstds,False,Great app for gamers !,This has been a cool app with developments for meeting fellow gaming gamers . I hope to meet more and this app keeps on improving !,5,
2021-04-08 07:16:37,Gigaton Gaming,False,Horrible,"Do not limit our likes based on if we pass on someone that’s flat out stupid, I shouldn’t go a day without liking a single profile because you limit 30 profiles a day whether you like the person or not",1,
2021-04-20 08:27:06,IFollowChristAlmighty,False,Cool idea but app seems dead,I’ve been using it for a while but there  is minimum interaction on here.,4,
2020-08-24 14:07:04,flubbber888,False,Great people here,Hey am proud of this application  it's nice I like it. Let's appreciate it's easy and fast way of meeting your soulmate,5,
2020-06-14 00:23:49,Nothing Face to Face,False,Good concept but buggy,I just downloaded this app and I had an issue where it froze and I swiped left on some people on accident so I hope they fix it. Other than that I like the concept of the app,2,
2020-08-02 15:28:14,MegaReu,False,It was okay.,"The app was cool at first but once I got a match(most importantly near me, since most people are not near me) and we started to talk there was an update. Once the updated was done, I lost the match and messages... so what was the point...",2,"{'id': 17045910, 'body': 'Hey! We had a bug with the new update that made matches invisible. We patched it up right away and all your matches and conversations should be back to normal! Sorry for the inconvenience and thanks so much for your patience! Best, Kippo Team', 'modified': '2020-08-03T10:45:55Z'}"
2021-01-05 00:10:14,Leelovesya,False,Can’t log in,App was great till the current update. Now I can’t log in any more it’ll say complete then take me back to the first login screen.,3,
2020-07-14 20:33:00,QueenMaiiiko,False,It’s nice but...,I’m looking to make friends that play games but there isn’t really an option to let people know your married! I’m sad because I really want to use this app but it’s not really meant for people in a relationship. PLEASE MAKE AN OPTION TO ADD A RELATIONSHIP STATUS!,2,
2020-05-24 04:24:52,74Y84415,False,Unique but ineffective,It lets you see like 15 profiles per day unless you pay. Thought it was gonna be super cool but I wasted a lot of time before I found the settings that were half decent,2,
2019-08-29 19:43:49,yourgirlsfantasy,False,Trash app,"To start some of the profiles have fake individuals. There are also people on here who don’t even play video games? What? What’s the point? Decent idea but simply this app will turn out like the rest of them, filled with scammers and racist bigotry. Deleted from my hard drive. Good riddance.",1,"{'id': 10673262, 'body': 'Hello,\n\nWe make sure to verify all of our profiles. You might have noticed that we have a large population of public figures including social media influencers and professional gamers. We are actually a company founded by twitch streamers and pro gamers. These profiles are all real and we have recently implemented a verification badge for our public figures who use the app. We are sorry to hear that you have had bad experience with other dating apps but this is a new app with a new concept. Please do not judge us based off the others you have tried. We might surprise you.\n\nThanks,\nKippo Team', 'modified': '2019-09-13T21:27:42Z'}"
2020-06-15 18:01:49,DanielD671,False,Best dating app out there,"I love the app. For a gamer like myself, it’s the best one and easiest to connect with people.",5,
2020-09-25 03:43:22,sikrjficci,False,Let’s make this go viral,This is an awesome app that needs more attention,5,
2020-08-29 13:02:56,drakebemydaddy08,False,Very Interesting and Usefull App.,"Met more people in three days than  Instagram, Snapchat and hangouts combined! Good job guys!",5,
2019-12-12 09:49:06,SkyRaiderNin,False,"Ok, but has a problem","Distance needs to be an aspect of the matching. So far all I’m getting are people I’d have to travel halfway across the country to see and I don’t have the time, money, or patience to do that.",2,"{'id': 12376422, 'body': 'Hello!\n\nThank you for being one of the earliest users of Kippo. Because gaming is a global community, we allow our users to find people all over the word and do not restrict your distance. However, you can go into your Search Preferences in your settings and set your distance preferences find people closer to you. Please shoot us an email at sup@kippoapp.com if there is anything else we can help you with!\n\nBest,\nKippo Team', 'modified': '2019-12-13T08:53:13Z'}"
2020-08-02 18:17:26,@cuzanaggi,False,All my Conversations disappeared,August 2nd I updated the app and next thing you know... all my on going conversations just poof gone. :( wth. But we talk on discord still lol still had 28 days left for the chat as well.,2,"{'id': 17045889, 'body': 'Hey! We had a bug with the new update that made matches invisible. We patched it up right away and all your matches and conversations should be back to normal! Sorry for the inconvenience and thanks so much for your patience! Best, Kippo Team', 'modified': '2020-08-03T10:45:26Z'}"
2020-08-03 08:05:21,AntHuang,False,Good direction; shoddy execution,"Very unique and fun at first, but too slow due to the limitation of only VIEWING 30 profiles a day. User base is very small. I do not intend to use this app further.",3,
2020-12-17 05:18:18,WinrarDinrar,False,No matches after a few days.,I have yet to get a single match. I usually pull in a few on other dating apps within the first few days. I filled out my profile 100%. Im guessing the user base is dead?,1,
2019-09-13 21:29:49,Suyeda,False,Creative and different!,I love the vibe of the app! Finally a step in the right direction for dating apps :),5,
2019-12-23 23:00:32,Abooooooshh,False,Region,"I really liked the idea of the app and I was hoping to try it , till I found out that it only covers 3 regions and I couldn’t log in / sign up with my phone number “ I live in Turkey “ and it really bumped me out . I was looking forward to new people from the gaming society",1,
2020-12-07 16:14:51,xSn8k3,False,No Matches,"Im giving it one star for the main reason this app was made for, to MEET people yet guys will get no matches what so ever.  Tbh I wouldn’t recommend this to anyone and if you can’t even get one match without paying what’s the point to go premium.",1,
2020-08-03 08:03:58,Boneheadkiller4,False,Latest patch,"In this new patch, for some reason it deleted the previous chat convo that I was talking to. Like it was totally erased from the tab",3,
2019-09-13 14:28:04,calvinbrodice,False,"Very few users, App is nice",Unfortunately they’re just aren’t too many people using this service. Hopefully that will change. App design and features are stellar.,2,"{'id': 10673221, 'body': 'Hey Calvin! Thank you so much for being an early user of Kippo. The app is only a few weeks old but we have new people signing up everyday. We take the time to review every single profile and make sure to curate the best possible community. We are so glad that you enjoy the app design and features. They will only get better and better as we keep a close ear to our community.\n\nThanks again!\nKippo Team', 'modified': '2019-09-13T21:23:10Z'}"
2021-01-01 23:05:20,Grubinz,False,Had a profile,Just used my profile last night now when I open the app it tries to get me to make a new account even though I use the same number.,1,
2020-07-02 20:59:58,Arousing,False,Issues with Payment,App is cool but no matter how many times I try to purchase a subscription it just hangs on a loading screen.,2,
2020-04-25 19:10:43,PeanutButterPapa,False,Can’t make an account,"Can’t even make an account because it won’t let me upload photos from my phone. Keeps saying “can’t upload from iCloud server, try again later”",1,"{'id': 14928876, 'body': 'Hello!\n\nSorry to hear that you were unable to add photos. Our servers were down for maintenance for part of the day but we are now back in action! Please feel free to send us an email at sup@kippoapp.com if you are still having trouble and we will walk you through the process.\n\nBest,\nKippo Team', 'modified': '2020-04-27T06:10:30Z'}"
2019-12-10 08:37:58,Suzaku1500,False,Bugs,The games that preview what I play do not show up but it does on other people’s profiles...please fix this!!,3,"{'id': 12376441, 'body': 'Hello!\n\nPlease shoot us an email at sup@kippoapp.com and we will walk through troubleshooting the app with you. We want you to have the best possible experience using Kippo!\n\nBest,\nKippo Team', 'modified': '2019-12-13T08:54:23Z'}"
2021-03-23 21:10:54,LostScarletFire,False,Banned for no reason,"I don’t do reviews but this is an exception. This app was cool, but I never matched with anyone, yet for some reason I got banned when I didn’t do anything to be banned for.",2,
2021-03-11 07:05:00,Da bomb . .,False,Can’t get any matches,"Yo I’ve been on a lot of sites like this and not em take over a week for ur first match msg or anything, plus there is nothing rly else to do on the app, I think it has potential just maybe isn’t working rn...",1,
2020-04-19 01:25:30,Dayron_Thurmer,False,"Love the app, please fix this","Loving the app so far, but I am unable to tap on the kippfinity icon and purchase it, please fix this soon👍🏼",3,"{'id': 14872829, 'body': 'Hello!\n\nThanks so much for taking the time to leave us a review! Please send us an email at sup@kippoapp.com and we will make sure to fix that for you right away! Please let us know if there is anything else we can do to make Kippo a 5 star experience for you!\n\nBest,\nKippo Team', 'modified': '2020-04-23T21:05:37Z'}"
2021-03-17 01:49:52,TMoneyDogVIP,False,Nothing,"Have had this downloaded for a couple weeks now, put in a good bit of work into my profile, and not one bit of communication or matches with anyone. Dry app.",1,
2020-04-22 11:36:22,cmpreston8,False,App is great but...,Good app just wish you got more than only 15 swipes before having to go premium for more 😕,3,"{'id': 14872789, 'body': ""Hello!\n\nThanks for taking the time to write us a review. We give everyone 30 profiles per day because we want people to take their time reviewing profiles instead of speed-swiping through. We specifically made a point to give more profiles per day than most of the popular dating apps on the market but clearly the people want more so this is something that we will look into! Please feel free to shoot us an email (sup@kippoapp.com) with any other questions or feedback. We'll do everything in our power to make this a 5 star app for you!\n\nBest,\nKippo Team"", 'modified': '2020-04-23T21:02:40Z'}"
2020-03-17 06:04:44,shifto7,False,Can’t add pictures,So apparently it won’t let me add pictures when I click on the slot and it won’t let me complete my profile without four pictures so fix your broken app,1,"{'id': 14109194, 'body': ""Hey! Sorry to hear that you are having problems creating your profile. Please send us an email at sup@kippoapp.com and we'll help you out!"", 'modified': '2020-03-19T06:29:13Z'}"
2020-05-26 03:16:51,spottymae,False,Waste of money,I paid for the infinite swipes and I’ve had this app a few weeks and I still don’t have a single match. This thing is designed to absorb your money based on false hope.,1,
2019-09-15 05:32:47,Kattycake,False,I love it!!,"Yooo this is PERFECT. If you don’t want to get out of the house for a first date just play Overwatch bro. Love u! Xoxo
-Katabelle",5,
2020-07-31 14:34:32,whyaretheyalltaken111111,False,It's like they don't want it to work,And they just want your money. Why would you only be able to see 30 people a day? Why is there no short bio? Why only 4 pictures?,1,
2020-08-31 20:16:58,mochiibun,False,has potential,"this app is really cute and unique and honestly, if it wasn't for the small user base it would be my favorite app to meet new people! i hope more people find out about it, it's a really cool idea!",4,
2020-08-01 20:01:30,slmende,False,Photos,"I was anxious to set up my profile, I made it to the photo step and was stuck saving for 45 minutes. Might be deleting this since I can’t even use it.",1,
2020-07-31 04:49:57,MegaRagu,False,Cool app but,Its a really cool app i love the layouts and profile customization but im not sure if its a glitch or im just repulsive because i have not had a single match.,3,
2020-07-01 16:08:33,TinyBuckette,False,ty kippo 🥺,I met my boyfriend on here! Now I have someone to share memes with an beat at Mario party 💖,5,
2020-08-17 15:17:50,Strict Judge,False,Cool start,How am I supposed to match if I can’t message anyone. The app is so glitchy all I can do is send likes.  Very innovative on the end though,2,
2019-08-18 20:37:06,L3G1T_UN1CoRN_,False,Good,I like the app so far,5,
2020-10-28 21:03:39,I failed chemistry,False,No users,The concept is cool but it seems like people make profiles and then delete the app. This company has a major problem with customer acquisition and retention.,1,
2020-08-02 23:21:29,xXn1kk1Xx,False,App used to work,"After I updated the app, all my messages and matches disappeared. Please fix this.",2,"{'id': 17045885, 'body': 'Hey! We had a bug with the new update that made matches invisible. We patched it up right away and all your matches and conversations should be back to normal! Sorry for the inconvenience and thanks so much for your patience! \n\nBest, Kippo Team', 'modified': '2020-08-03T10:45:19Z'}"
2021-04-21 23:13:38,Afc14slp,False,Fake notifications,"Said 10 people liked me (😀), I checked to see and not a single profile showed up (🥲)",1,
2020-08-03 02:28:36,deathTheKiddo,False,Deleted my messages and matches,"The app forced an update on me, and afterwards when it finished, all my matches and conversations were deleted.  It’s really BS",1,"{'id': 17045873, 'body': 'Hey! We had a bug with the new update that made matches invisible. We patched it up right away and all your matches and conversations should be back to normal! Sorry for the inconvenience and thanks so much for your patience!\n\nBest,\nKippo Team', 'modified': '2020-08-03T10:44:55Z'}"
2020-01-24 09:34:13,Cory:3,True,Nevermind,"Rly good app, better than Tinder. Just needs more ppl :(

Edit- This would be better than Tinder if your sexuality was accounted for. Don’t show me straight men if I’m a man that chooses to see other men.",1,"{'id': 12280440, 'body': 'Thanks so much for you 5star review and thanks so much for loving Kippo! We are a brand new app just a few months old. New people are signing up everyday and we are excited to create the best possible community. Thank you so much for being one of the earliest users of Kippo!\n\nBest,\nKippo Team', 'modified': '2019-12-09T03:38:41Z'}"
2020-01-07 02:13:09,Jfawkesx,False,Paid Feature??,Of course a dating app with no users and only ~100 reviews is going to add a premium feature. What an obvious cash grab.,1,"{'id': 14873119, 'body': ""Hello!\n\nWe at Kippo are here for the long haul. We are dedicated towards creating a platform for meaningful connections and interactions for everyone in the world. We are a brand new app but our user base has been growing very quickly. The hard truth is that this is a business and we need money to pay for servers, developers etc. We're just trying to keep the lights on. We added a premium feature because some of our founding users have expressed interest in supporting our efforts. We get them grandfathered into a lower price for life as a thank you. The premium is completely optional and we give you all the features that other dating apps give you for FREE."", 'modified': '2020-04-23T21:30:32Z'}"
2021-03-12 04:03:08,Notsohappydudeontinder,False,No one on this app,I’ve had this app for 7 days and haven’t matched with a single person. This app is a waste of time,1,
2021-02-23 13:43:35,vburnin8tor,False,Doesn’t work,Cant load profiles only get a black screen forever,1,
2021-02-25 00:50:26,kyco1994,False,Bought Infinite and didnt get it,Just bought Kippo infinite and a couple hours later my account is still srandard.,1,
2020-07-13 07:44:33,chey-the-twinkie,False,Loved it!,Found the love of my life!,5,
2020-06-05 07:34:54,alex7tearz,False,Can’t even try it,Requires cell number can’t even try it till my cell service is back.,1,
2020-05-05 07:41:53,Rallentando123,False,Area,That feel when no one within 100+ mile radius has the app but you,1,"{'id': 15199473, 'body': 'Hello!\n\nThere are tons of people that use Kippo. Please send us an email at sup@kippoapp.com and look into your account for you. You should  not be seeing no people unless your filters are very specific. We will do everything in our power to make Kippo is a great experience for you!\n\nBest,\nKippo Team', 'modified': '2020-05-08T21:11:37Z'}"
2021-02-02 18:30:44,kalvareznyc,False,Not worth it.,Empty App. Limited selections. Interface isnt that friendly. Nowhere to delete account...,2,
2021-02-07 16:55:20,G.viezcas,False,Great concept but dead,It’s just dead... little over 2 weeks and not a single match on 500mi+ distance,1,
2020-07-01 15:40:23,bowlofricee,False,Nice app,The app is nice but I get no matches. Maybe I’m just too ugly :’(.,3,
2020-06-26 12:23:13,Seth Mitch.,False,No codes,Every time I typed in my phone number. It seems to be refusing to send me a codes to sign in. I hate that. Fix this please.,1,"{'id': 16261796, 'body': 'Hello,\n\nPlease send us email at sup@kippoapp.com. Unfortunately T-Mobile is the carrier that is a huge pain and blocks verification codes. We have no control over it but we can show you how to fix it.\n\nKippo Team', 'modified': '2020-06-28T09:49:48Z'}"
2021-01-13 00:35:20,Ggggggayreuvvud,False,Great app but no one is active or at least I think lol,Yeah not much people uses this and I assume most are bots,2,
2021-03-01 16:57:10,whatisthis,False,Lots of Catfish,"Mostly catfish, some only want to know what you think of the App.",2,
2021-01-05 02:18:02, Minky Pinky,False,Terrible App,"Won’t even let me make an account, so great, can’t even start looking for people",1,
2020-07-25 22:13:48,BTRose84,False,If it didn’t ask for my number...,I would’ve used the app,1,
2020-10-28 00:43:25,no_social_life,False,probably the worst app for queer dating,"i was really excited to download this app bc i’d love to find a girl to play video games with, but even though i set my settings to female looking for female, the app only seems to show my profile to straight men.
this app is very unwelcoming to anyone who isn’t cis/het.",1,
2019-07-04 22:16:17,Smugg98,False,Good app,The app works well but nobody loves me D:,5,
2020-10-04 14:51:23,Pongebawb,False,Worst APP,Don’t believe all the lies... once you make an account the next day it’ll get deleted.,1,
2019-08-18 19:13:24,Chilblane,False,Fills an overlooked gap in the dating app space,"Kippo is a really interesting app with a lot of promise and potential. 

1. It’s extremely well-polished and you can tell a lot of thought and care has gone into it so far. The creators understand the types of people that would use this app and how existing apps fail them. The onboarding experience is great and there’s a lot of clever ideas that appeal to gamers like the gaming profile cards. I also hugely appreciate tapping instead of swiping since it’s way too easy to accidentally swipe the wrong direction in other apps. 

2. Kippo caters to both “dating” and “social” but it would be good in the future to maybe separate those into two distinct modes so there’s less ambiguity. I can see this app doing really well just as a tool to fill up your various gaming friends lists with people you already know are cool and interesting. 

3.  The favorite games section is probably one of the most important parts of the profile, so I think it should be a) required to list at least one game and b) make it clearer whether they are just your favorite games or the games you are looking to play with someone else on Kippo. 

4. As a brand-new app there’s obviously not a lot of people yet on the app so you might be discouraged by the number of results if you don’t set your slider to max distance (100+). Don’t be discouraged! For a lot of gamers, in a world of duo queues and discord voice chats, distance means nothing. I recommend trying the app and spreading the word because this app WILL grow.",5,
2019-09-06 08:34:19,yoojpls,False,It’s Rare to See a Focus on Connections,"I’ve dipped my feet into the pool of dating apps before, but have never felt particularly attached to either their interfaces or the people that saturate their user market. I find it very difficult to find people to match with on apps like Tinder, especially since user profiles are left entirely up to the individual to write up for self-promotion, and oftentimes these fall (a lot) short of dazzling. 

That’s why I really like Kippo. It’s my first time seeing options to fill out fun little quizzes and personality cards to show, rather than blandly tell your interests. There’s a free space card for you to detail a self-introduction written in your own words, of course, but I feel like this feature really takes a burden off the average user’s shoulders in trying to come up with something mildly interesting that others might want to follow up on. I also am a big fan of the neon retro design, which imo, is a super cool aesthetic in line with the gamer theme. 

But most important/unique of all the features Kippo has to offer is the set timeline for conversations. If you match with someone, you have 24 hours to strike up a conversation with them before they disappear into oblivion. And if one of the matched has plucked up enough courage to initiate the talking, then the two have seven days to converse about anything. And when that time’s up, the conversation is finally sent to the shadow realm for good. At first, I was a little disgruntled by the disappearing act, but I understand now that it’s implemented in order to really motivate people to move outside the app and connect more through a common love of games, movies/tv shows, and other pop culture. It’s a stepping stone, but not the final destination to what is hopefully a super great friendship or 👀👀 romance!! 

I’m really impressed with Kippo, which shows since it’s the only “dating” app that’s still kept on my phone LOL.",5,
2020-10-14 20:52:41,Tobyguilmon,False,No lgbt,"If I put that I am a male and put looking for males. They just show every male, straight males. 
There’s no lgbt option here",1,
2020-09-17 02:49:58,Lolo LT II,False,Inactive in 2020,"No matches, convos, or anything from this app. 
A great idea, a dating app for gamers, but sadly no one’s heard of it nor does anyone use it.",1,
2019-09-22 04:05:08,Mantis12852,False,Good looking people club,"If you don't look like a twitch streamer, no one is going to bother talking to you.",1,"{'id': 10828742, 'body': ""Hello. Sorry to hear that you are having a hard time. Dating is a process that takes a lot of time and effort and it's like this for everyone. Usually, people suffer from having photos that are poorly lit or low quality. The Kippo consultant team would be more than happy to give you a complementary review of your profile and offer some advice. Please email sup@kippoapp.com and reference this review and we will help you out.\n\nThanks!\nKippo Team"", 'modified': '2019-09-23T06:36:46Z'}"
2020-06-26 19:22:26,Clothe the sloth 121212,False,0 diversity,this app has such a low amount of users i get people that are thousands of miles away from me. it also doesn’t have any remotely attractive people on here. it should be called “the dating app for greasy neck-bearded guys and ugly fat girls”,1,"{'id': 16261781, 'body': 'Hello,\n\nBy default, you are allowed to search for users anywhere in the world. You have to option to go into your settings and adjust your distance preferences. However as to your other comment, we are curating a respectful and safe community. We filter out people who are ugly on the inside. We ban all toxic people who make other people feel unsafe. Thank you for helping us out and taking the initiative to remove yourself ✌🏼\n\nKippo Team', 'modified': '2020-06-28T09:48:48Z'}"
2020-03-25 22:49:54,susuki9ox,False,Wack,"This app is wack af, only let’s you see like 10 profiles and then u gotta “come back tomorrow for more” lame af",1,"{'id': 14872963, 'body': 'Hello!\n\nThank you so much for taking the time to leave us a review. We show everyone 30 profiles a day because we want people to take their time on each profile instead of speed swiping through. We made a point to give more profiles per day than most other dating apps do but clearly, the people want more and we hear you! This is something we will be discussing changing in the future. Please let us know if there is anything else we can do to make Kippo a 5 star experience for you!\n\nBest,\nKippo Team', 'modified': '2020-04-23T21:15:37Z'}"
2020-08-05 06:21:00,this is not gamer culture,False,Fakes pages and twitch promote,Expect 0 matches 0 message 100 ethot promoting on bs thanks for wasting my time crap app 0 zeros stars,1,
2020-09-12 16:11:49,Cgearhart,False,1 Star,Garbage app...you don’t get matches...not even the fat chicks...fix the programming,1,
2021-03-26 23:20:20,Walettttttttttttt,False,not one person uses this app,i am fully convinced not a single person is on this app i can’t find anybody i don’t even think bots are in this app,1,
2020-03-16 19:38:54,Luisramor,False,Trash,Waste of time and money. Not worth a download.,1,"{'id': 14873033, 'body': ""Hello!\n\nSorry to hear that you are not having a good experience using Kippo. Kippo is a FREE app to use for all of its basic functionality with optional upgrades. Please send up an email at sup@kippoapp.com and we'll do everything in our power to make Kippo a 5 star experience for you.\n\nBest,\nKippo Team"", 'modified': '2020-04-23T21:22:10Z'}"
2020-07-10 07:15:29,Steven Jewniverse,False,Plus include LGB people,"I am a lesbian and I don’t want to talk to straight girls, also I don’t want to be seen by men! They are all very creepy and I may uninstall if they keep asking to match",4,
2019-09-16 19:55:43,morganlye,False,Good,5 stars lul,5,
2021-02-03 01:22:56,Aziq Akiq,False,Aziq Akiq,Why isn’t there people in age range of 14 to 16 it’s just a bunch of older people 💀,1,
2020-07-11 01:53:38,Blaze4855,False,How to get the Infinity,Yeah the infinity option isn't working,1,
2020-08-29 19:52:24,jokoliua,False,Hi,It says 17 and up but not working for 17 year olds,3,
2019-10-25 20:35:25,edater foreveaa,False,Omg a app for edating finally!!!!,Tass,5,
2021-01-30 05:22:35,Friend of droids,False,Only video gamers,"The claim for ALL gamers us a FLAT LIE. 

ONLY VIDEO GAMES ARE ALLOWED. 

If you like dice and paper, you are not welcome.",1,
2019-09-18 01:58:33,Garrujak,False,"Great Concept, Faulty Execution","I initially signed up for Kippo back before it was fully developed, as a place for gamers to meet seemed right up my alley, as nerdy types tend not to do well on the traditional dating apps. While I’ve used Kippo every day since release, I sadly can confirm that it failed to do anything meaningful in all this time.

My main gripe is the location bug: it will tell you EVERYONE on the app is within your distance range. I sadly found myself engaging with a wonderful woman, only to discover she lives across the country, and as two people not interested in long distance, we had no further reason to talk. 

On top of that, the limited talk time is quite an odd feature, and one I can’t actually grasp. Aren’t gamers traditionally the less social types? I myself don’t want to exchange phone numbers with everyone I talk to for 10 days, and it seems like it’s either “commit or this person disappears” which is NOT the way for someone to feel safe and comfortable in a dating environment.

Lastly, my third gripe is the celebrity profiles, just why? I know swiping on AngelsKimi isn’t going to net me a conversation with her, so why is she in my feed? Hell, xChocobars is IN A RELATIONSHIP, seems like she shouldn’t even be on the app, so likely that profile is fake. Why use them? It either excites people not able to reason why they’re not real, or just proves to be a wasted swipe, as you have a limit to profile views in a day.

All in all, I cannot recommend Kippo at the current time. I hope the devs create something magical in the future, but as of now, I’ve uninstalled.",2,"{'id': 10829128, 'body': 'Hello. Sorry to hear that you have had a bad experience with Kippo. First off, all the ""celebrity profiles"" on Kippo are all real people. I\'m not sure if you know the story behind Kippo but Kippo was created by a group of streamers and pro-gamers. We use the app ourselves and some of our friends do too. \n\nKippo is also for more than just dating. Many people use Kippo to make new friends! \n\nRegarding expiring conversations, this is a very common feature in almost all popular dating apps now. The statistics have shown that significantly more conversations happen when conversations expire. We do not want to create an app where everyone ghosts each other. \n\nWe hope that you\'ll give Kippo another chance in the future. If you have any additional thoughts, we would love to get your feedback at sup@kippoapp.com.\n\nThanks!\nKippo Team', 'modified': '2019-09-23T06:48:39Z'}"
2021-01-02 06:38:28,Madefromspace,False,good b,why isnt osu on the list??? plz hlep,5,
2020-10-21 13:18:44,BubblesTheDuck,False,wheres osu,bruh this doesnt even have osu as an option smh,1,
2021-03-23 06:43:47,VincenteOrullio,False,Wasn’t expecting this,"It is perfectly tailored for gamers. not only do you get to see what games people like, but you also get to see all about them with the card thingys.
The app doesn’t plaster the whole Kippo Infinite thing in your face like most dating apps, instead it just sits at the bottom of your screen and does nothing which is awesome. 
I would however, like the developers advertise the app more. It’s such a great app, has an amazing user interface, amazing concept. It just kinda lacks in people currently. 
So all the developers need to do is advertise the app and it becomes 10000000 times better.",5,
2021-02-23 19:45:11,serenagr,False,No receiving the code,I was told about this app hoping to give it a try but I’m not able to make an account since I’m not receiving the code after I put in my phone number,1,
2021-02-11 02:01:51,ak746966,False,Update?,I can’t figure what the app is about because my phone is off and I don’t have a number I can receive the code on it would be great if you guys could add a gmail feature so we could access the code from there you know,1,
2020-12-09 09:47:52,Flyingturtle_9,False,I can’t even log in,"I wanted to try the app out but for some odd reason I can’t even get past the log in screen cause when I enter my phone number, I wait for the code but it never gets sent to me. I say I didn’t receive it and still do not get a code.",1,
